;GASTO TRÁFEGO;;;CAPTAÇÃO CTWA;;;CAPTAÇÃO PRÉ SELL;;;;;CAPTAÇÃO ORG;CAPTAÇÃO TOTAL;;QUALIFICAÇÃO;;;;;CONVERSÃO;;;;;;RESULTADO;;MÉTRICAS / INDICADORES / KPIS;;;;;;;;;;;;;;;;;
07/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
08/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
09/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
10/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
11/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
12/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
13/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
14/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
15/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
16/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
17/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
18/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
19/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
20/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
21/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
22/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
23/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
24/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
25/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
26/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
27/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
28/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
29/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
30/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
31/05/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
01/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
02/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
03/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
04/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
05/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
06/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
07/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
08/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
09/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
10/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
11/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
12/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
13/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
14/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
15/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
16/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
17/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
18/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
19/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
20/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
21/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
22/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
23/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
24/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
25/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
26/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
27/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
28/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
29/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
30/06/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
01/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
02/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
03/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
04/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
05/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
06/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
07/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
08/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
09/07/2024;;;R$ 0,00;;;#DIV/0!;;;;;#DIV/0!;;0;#DIV/0!;;;;;;;;0;;;;R$ 0,00;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;
